username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;language
;2018-06-17 17:15;1;1;"# Mondiali2018 # WM2018⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠ ⁠ # FIFA # RussiaWorldCup2018 # Russia2018 # FifaWorldCup2018 # FIFA2018 # CRC⁠ ⁠ # SRB⁠ ⁠ # crcsrb # CRCSRBpic.twitter.com/UKecIIMLr5";;;# # # # # # # # # # #;"1008322360888438784";https://twitter.com/Serbopontios/status/1008322360888438784;en
;2018-06-17 17:15;2;1;"# Mondiali2018 # WM2018⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠ ⁠ # FIFA # RussiaWorldCup2018 # Russia2018 # FifaWorldCup2018 # FIFA2018 # CRC⁠ ⁠ # SRB⁠ ⁠ # crcsrb # CRCSRBpic.twitter.com/ACsL5jtdmp";;;# # # # # # # # # # #;"1008322310204542977";https://twitter.com/Serbopontios/status/1008322310204542977;en
;2018-06-17 17:15;0;1;"# Mondiali2018 # WM2018⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠ ⁠ # FIFA # RussiaWorldCup2018 # Russia2018 # FifaWorldCup2018 # FIFA2018 # CRC⁠ ⁠ # SRB⁠ ⁠ # crcsrb # CRCSRBpic.twitter.com/vyoeRKvSK7";;;# # # # # # # # # # #;"1008322238037348352";https://twitter.com/Serbopontios/status/1008322238037348352;en
;2018-06-17 17:15;0;0;"# Mondiali2018 # WM2018⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠ ⁠ # FIFA # RussiaWorldCup2018 # Russia2018 # FifaWorldCup2018 # FIFA2018 # CRC⁠ ⁠ # SRB⁠ ⁠ # crcsrb # CRCSRBpic.twitter.com/MMi3Nf4mwO";;;# # # # # # # # # # #;"1008322178868219904";https://twitter.com/Serbopontios/status/1008322178868219904;en
;2018-06-17 17:14;1;2;"# Mondiali2018 # WM2018⁠ ⁠⁠ ⁠⁠ ⁠⁠ ⁠ ⁠ # FIFA # RussiaWorldCup2018 # Russia2018 # FifaWorldCup2018 # FIFA2018 # CRC # SRB # crcsrb # CRCSRBpic.twitter.com/FfObktwuRc";;;# # # # # # # # # # #;"1008322031694336000";https://twitter.com/Serbopontios/status/1008322031694336000;en
;2018-06-17 17:14;0;0;"Germany vs Mexico, Brazil vs Switzerland and Costa Rica vs Serbia - watch all live today for free! I can’t wait! For those with no cable, here’s the link! http://www.watchfifa2018.net # Worldcup2018Russia # FIFA2018 # WorldCup⁠ ⁠";;;# # #;"1008322019040153600";https://twitter.com/FreyaaTim/status/1008322019040153600;en
;2018-06-17 17:13;1;0;"Germany vs Mexico, Brazil vs Switzerland and Costa Rica vs Serbia - watch all live today for free! I can’t wait! For those with no cable, here’s the link! http://watchfifa2018.net # Worldcup2018Russia # FIFA2018 # WorldCup⁠ ⁠";;;# # #;"1008321834906017795";https://twitter.com/FreyaaTim/status/1008321834906017795;en
;2018-06-17 17:12;0;0;"Germany vs Mexico, Brazil vs Switzerland and Costa Rica vs Serbia - watch all live today for free! I can’t wait! For those with no cable, here’s the link! https://watchfifa2018.net # Worldcup2018Russia # FIFA2018 # WorldCup";;;# # #;"1008321551962427393";https://twitter.com/FreyaaTim/status/1008321551962427393;en
;2018-06-17 17:11;0;2;"watch a live football match world cup Russia 2018 http://bit.ly/2JZTckS # fifaworldcup2018 # worldcup2018 # fifa # fifaworldcup # worldcup # worldcupqualifiers # fifa2018 # fifa18 # worldcupqualifiers2018 # footballworldcup2018 # Russia2018 # Russiaworldcup2018pic.twitter.com/DM5p7nxSFl";;;# # # # # # # # # # # #;"1008321343962509312";https://twitter.com/aliakhan008/status/1008321343962509312;en
;2018-06-17 17:11;0;0;"Costa Rica vs Serbia Brazil vs Switzerland Germany vs Mexico @ FIFAWorldCup # FIFAWorldCup # FIFA2018 pic.twitter.com/Mv7c3wEWqV";;@;# #;"1008321333430644739";https://twitter.com/SGV_DarkKnight/status/1008321333430644739;en
;2018-06-17 17:10;0;0;"BRAZIL will win Match # contestalert @ acmefitness # FIFAWorldcup # FIFA2018 # BRA # SWI # WorldCup # Contest";;@;# # # # # # #;"1008321099925352448";https://twitter.com/indiamates/status/1008321099925352448;en
;2018-06-17 17:10;0;0;"Costa Rica vs Serbia Brazil vs Switzerland Germany vs Mexico @ FIFAWorldCup # FIFAWorldCup # FIFA2018 pic.twitter.com/9mkGofOmDK";;@;# #;"1008320937723289600";https://twitter.com/SGV_STARK/status/1008320937723289600;en
;2018-06-17 17:10;0;3;"WHO are the three winners today? # fifa2018 # worldcup2018 # football # foodball https://twitter.com/BayoPsalm/status/1008248928578490368 …";;;# # # #;"1008320900268285952";https://twitter.com/eatingcheating/status/1008320900268285952;en
;2018-06-17 17:09;0;0;"Costa Rica # CRC⁠ ⁠ # FIFAWorldCup # FIFA2018 # WorldCup⁠ ⁠";;;# # # #;"1008320842252607488";https://twitter.com/tankhardik/status/1008320842252607488;en
;2018-06-17 17:09;0;0;"BREAKFAST AND WORLD CUP! # FIFA2018 Plantation Bar & Lounge";;;#;"1008320727420952576";https://twitter.com/DjEM411/status/1008320727420952576;en
;2018-06-17 17:09;0;0;"Germany Will Win. # FIFAWorldcup # FIFA2018 # GER⁠ ⁠ # MEX⁠ ⁠ # WorldCup⁠ ⁠ # contest";;;# # # # # #;"1008320721838333952";https://twitter.com/tankhardik/status/1008320721838333952;en
;2018-06-17 17:09;0;0;"BRAZIL will win Match # contestalert @ acmefitness # FIFAWorldcup # FIFA2018 # BRA # SWI # WorldCup # Contest";;@;# # # # # # #;"1008320628796125184";https://twitter.com/tankhardik/status/1008320628796125184;en
;2018-06-17 17:08;0;0;"# fifa2018 продолжается. Сегодня смотрим на… https://www.instagram.com/p/BkIA3PbhvdO/?utm_source=ig_twitter_share&igshid=o86b0obwetd3 …";;;#;"1008320358028578817";https://twitter.com/daniil_milagin/status/1008320358028578817;ru
;2018-06-17 17:07;0;7;"So excited to celebrate my birthday with the bff/sister in Russia to see @ Pharaohs WIN iA in their next World Cup match!! Look for us on TV if you’re following the games! # FIFA2018 # FIFAWorldCup # FifaWorldCup18 # WorldCupRussia2018 # worldcuppic.twitter.com/N7jGlcX7ny";;@;# # # # #;"1008320275832885248";https://twitter.com/imanelgammal/status/1008320275832885248;en
;2018-06-17 17:04;0;0;"PREDICTION COSTA RICA- SERBIA 2 - 1 # FIFA2018 Plantation Bar & Lounge";;;#;"1008319536477720581";https://twitter.com/DjEM411/status/1008319536477720581;en
;2018-06-17 17:01;0;0;"GAME TIME! # FIFA2018 Plantation Bar & Lounge";;;#;"1008318821155987456";https://twitter.com/DjEM411/status/1008318821155987456;en
;2018-06-17 17:01;0;0;"@ FIFAWorldCup @ FIFAcom @ FOXSoccer @ MLS @ TheEllenShow @ chrissyteigen # soccer # FIFA18WorldCup # FIFA2018 # WorldCup18 # WorldCupRussia2018 # fifa # ellenshow # makethisgoviral # ViralVideos # viral # futbol # peru # peruvsdenmarkhttps://twitter.com/clmousie/status/1008167303832391680 …";;@ @ @ @ @ @;# # # # # # # # # # # # #;"1008318712347353088";https://twitter.com/HPolly325/status/1008318712347353088;en
;2018-06-17 17:00;0;0;"So many packs to open today so come get involved! http://Twitch.tv/ytmattisgaming need you guys here to help me become more discoverable! # twitchaffiliate # stream # FIFAWorldCup # FIFA2018 # FIFA18WorldCup # FifaWorldCup18";;;# # # # # #;"1008318552410087425";https://twitter.com/MattIsGamingYT/status/1008318552410087425;en
;2018-06-17 17:00;0;2;"Happy Father's Day to all our AGENTS, CLIENTS and CUSTOMERS who are Fathers and Father figures! # FATHERRSDAY # DADISMYHERO # FIFA2018 # WORLDCUP # MYDADISTHEBESTpic.twitter.com/ilEkJgfKSF";;;# # # # #;"1008318453256777728";https://twitter.com/ndasendaservice/status/1008318453256777728;en
;2018-06-17 17:00;0;0;"Switzerland shocked Spain back in 2010 and Ricardo Rodríguez is hoping Brazil could be in for a similarly tough FIFA World Cup opener. # BrazilVSSwitzerland # FIFA2018 pic.twitter.com/Loa7pyI9E7";;;# #;"1008318405206855681";https://twitter.com/Deltinpalace/status/1008318405206855681;en
;2018-06-17 17:00;2;11;"“Malaysia Boleh” in Kazan, Russia. # FifaWorldCup2018 # kazanarena # FrancevsAustralia # FIFA2018 # malaysiabaru # PakatanHarapanpic.twitter.com/bKtRTVBK3A";;;# # # # # #;"1008318365918588928";https://twitter.com/Sunil_5203/status/1008318365918588928;id
;2018-06-17 17:00;0;0;"Who will win in Germany vs Mexico? Predict now at https://www.forecast.guru/forecast/528/ Stake your F.G Points and win big. # PlayWithForecastGuru # ForecastGuru # WorldCup2018 # FIFA2018 # Prediction # GermanyVsMexico # Germany # Mexicopic.twitter.com/9vAePkF87p";;;# # # # # # # #;"1008318341721702400";https://twitter.com/theforecastguru/status/1008318341721702400;en
;2018-06-17 16:59;0;0;"Ahead of Germany's FIFA World Cup curtain-raiser against Mexico, defender Jérôme Boateng is focused on trying to become the first team in 56 years to retain the title. # GermanyvsMexico # FIFA2018 pic.twitter.com/AQ2d6P2iAn";;;# #;"1008318175820288000";https://twitter.com/Deltinpalace/status/1008318175820288000;en
;2018-06-17 16:58;3;7;"# MNB # MNBSPORT # fifa2018 live pic.twitter.com/1enYlPtEdN";;;# # #;"1008317972493029377";https://twitter.com/NinjjamtsL/status/1008317972493029377;en
;2018-06-17 16:58;0;2;"# FIFA2018 ¡Feliz Día de Los Padres! Le vamos a los Ticos.";;;#;"1008317887411572736";https://twitter.com/Zach_Acosta/status/1008317887411572736;es
;2018-06-17 16:57;1;1;"Perfect Shape, Perfect Size! Try it: http://bit.ly/2Jn3HeX . . @ jason.leongarcia @sarafaoliveira Spot the # Fifa world cup logo, # HitTheGoal! How can you participate? click on link: http://bit.ly/2liuJcx # glodtinc # sunbathing # dubai # fifa2018 # worldcup⁠ ⁠pic.twitter.com/Y7msnd6jQc";;@ @sarafaoliveira;# # # # # # #;"1008317782545522688";https://twitter.com/GlodtInc/status/1008317782545522688;en
;2018-06-17 16:57;0;3;"先來看個哥斯大黎加晚點準備熬夜起來 # FIFA2018 pic.twitter.com/HLvGpWQzyr";;;#;"1008317680506400768";https://twitter.com/____litfive5/status/1008317680506400768;en
;2018-06-17 16:56;0;2;"Samo da se ne obrukamo ispred onolikog naroda ! # fudbal # FIFA2018 # SRB";;;# # #;"1008317524969127936";https://twitter.com/AMC__AMC/status/1008317524969127936;hr
;2018-06-17 16:56;0;0;"Pra mim tanto faz quem perder nesse jogo entre Costa Rica x Sérvia, até pq a diferença vai ser o calção ! # FIFA2018 # CopaDoMundo2018";;;# #;"1008317522049892352";https://twitter.com/IAMLOVEE/status/1008317522049892352;pt
;2018-06-17 16:55;0;0;"the kids are so cute standing begore start of # Fifa2018 matches";;;#;"1008317313546846209";https://twitter.com/somewoman007/status/1008317313546846209;en
;2018-06-17 16:54;1;5;"# ruruko # rurukodoll # dollstagram # fifa2018 # fifaworldcup2018 # fifa2018russiapic.twitter.com/6OSGsSt2kJ";;;# # # # # #;"1008316992615600128";https://twitter.com/MomoKnitki/status/1008316992615600128;en
;2018-06-17 16:51;1;5;"# day4 - Going live on Sony Ten now! @ SPNSportsIndia # FIFA2018 # FifaWorldCup2018 # fifafever # host # khattarnaak # conversation # gofootball # gofifapic.twitter.com/gxu3osv8v5";;@;# # # # # # # # #;"1008316222054846465";https://twitter.com/issahilkhattar/status/1008316222054846465;en
;2018-06-17 16:49;0;0;"Саудиты просто деревянная команда по меркам ЧМ. Поэтому все эти эйфорические возгласы про 5-0 просто так. Ждёт Египет. Там и посмотрим # FIFA2018 # WorldCupRussia";;;# #;"1008315668083757056";https://twitter.com/ikichemaev/status/1008315668083757056;ru
;2018-06-17 16:47;0;0;"Auf geht's, Jungs ! # DieMannschaft # GERMEX # WM2018 # FIFA2018 # GER";;;# # # # #;"1008315218643038211";https://twitter.com/ErikaNatze/status/1008315218643038211;de
;2018-06-17 16:47;0;0;"Auf geht's, Jungs ! # DieMannschaft # GERMEX # WM2018 # FIFA2018 # GERhttps://twitter.com/DFB_Team/status/1008242096774541312 …";;;# # # # #;"1008315159750807552";https://twitter.com/ErikaNatze/status/1008315159750807552;de
;2018-06-17 16:44;1;17;"Why Bengal is obsessed with football? # FifaWorldCup2018 # FIFA2018 http://bit.ly/2l76DS0";;;# #;"1008314469389250560";https://twitter.com/IndianExpress/status/1008314469389250560;en
;2018-06-17 16:43;0;0;"Enjoy Bottomless Brunch During the Fifa Games. Today's Games : Germany vs. Mexico 11 a.m. ET Brazil vs. Switzerland 2 p.m. ET # fifa2018 # fifa # brazil # mexico # Germany # Switzerlandpic.twitter.com/ZrKVduigMX";;;# # # # # #;"1008314246122344449";https://twitter.com/foxandhounddc/status/1008314246122344449;en
;2018-06-17 16:43;0;0;"Russian World Cup Stadiums | FIFA 2018 # FifaWorldCup18 # FIFA2018 # Architecture # stadium # Russia2018WorldCup http://tunatonya.blogspot.com/2018/06/russian-world-cup-stadiums-fifa-2018.html?spref=tw …pic.twitter.com/UQnfE17L6G";;;# # # # #;"1008314156712382465";https://twitter.com/tunatonya/status/1008314156712382465;en
;2018-06-17 16:42;0;0;"real project ICO # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussia";;;# # # # # # # #;"1008313995147841541";https://twitter.com/ElAgente009/status/1008313995147841541;en
;2018-06-17 16:42;0;0;"real project ICO # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussiahttps://twitter.com/betonchart/status/1003567421972795394 …";;;# # # # # # # #;"1008313975577161729";https://twitter.com/ElAgente009/status/1008313975577161729;en
;2018-06-17 16:41;0;3;"Today’s predictions: # CostaricaVsSerbia - # GermanyVsMexico - # BrazilVsSwitzerland - Of course, a draw is possible. # FIFA2018 # FIFAWorldCup # FifaWorldCup18 # Predictions";;;# # # # # # #;"1008313614439088130";https://twitter.com/ManasRM/status/1008313614439088130;en
;2018-06-17 16:40;0;1;"Germany GERMANY # FIFAWorldcup # FIFA2018 # GER ⁠ ⁠ # MEX ⁠ ⁠ # WorldCup ⁠ ⁠ # contest @ HarshalJi @ pavangaulkar14 @ botty_bot";;@ @ @;# # # # # #;"1008313435115773955";https://twitter.com/witty_vishal/status/1008313435115773955;en
;2018-06-17 16:39;0;0;"تعال واتفرج على كأس عالم واستمتع بأطعم ساندويتشات في جدة! # fifa2018 # worldcup2018 #russia2018#stacks # معاك_يالاخضر # السعودي # السعودية # منتخبنا #كاس_العالم#بطولة # افتتاح # روسيا # مباراة # مطعم # جدة # يمي # لذيذ # ستاكس # سحورpic.twitter.com/DysFqEPOEU";;;# # #russia2018 #stacks # # # # #كاس_العالم #بطولة # # # # # # # # #;"1008313262495162368";https://twitter.com/StacksArabia/status/1008313262495162368;ar
;2018-06-17 16:37;0;0;"Happy # FathersDay ! We are opening early today at 10AM to watch the # worldcup Germany v. Mexico. Stop by for Bottomless Bloody Mary's & Spicy Chicken Fritters while enjoying the game! # glunztavern # germany # mexico # fifa2018 # chicagoeats # chicagodrinks # glunz # soccerpic.twitter.com/7cd3W7m567";;;# # # # # # # # # #;"1008312659702374400";https://twitter.com/GlunzTavern/status/1008312659702374400;en
;2018-06-17 16:34;1;3;"And yes we are ready to march on.... # Germany # FIFA2018 # Favourite @ AnujGangwar_";;@;# # #;"1008311972306223104";https://twitter.com/NehaChoudhari4/status/1008311972306223104;en
;2018-06-17 16:30;0;3;"Watch the # FIFA world cup matches LIVE on the big screen at # MySquare. @ SelectCITYWALK Cheer for your favorite team with snacks of your choice! . . # FifaWorldCup18 # FIFA2018 # fifascreening # foodie # foodlovers # Food4Thought18 # Delhi # SelectCITYWALKpic.twitter.com/LTGQ6nys77";;@;# # # # # # # # # #;"1008310789294493698";https://twitter.com/MySquareSCW/status/1008310789294493698;en
;2018-06-17 16:27;2;20;"Pawan Munjal of @ HeroMotoCorp hosting the Indian media contingent for lunch at a Red square hotel. Indian jerseys, which some of us are wearing made a lot of heads turn. # FIFA2018 # Moscow # IndiaontheRisepic.twitter.com/rfikZJDPvH";;@;# # #;"1008310137138925569";https://twitter.com/amrit_jha/status/1008310137138925569;en
;2018-06-17 16:22;0;0;"# pakai # pagi # raya # baju # melayu # fifa # bajumelayufifa # bajurayaproject # FIFANtastic # FifaWorldCup2018 # FIFAeWorldCup # FIFA2018 # FIFA18WorldCup # FifaWorldCup18pic.twitter.com/YI4Era9jX3";;;# # # # # # # # # # # # # #;"1008308836766117890";https://twitter.com/manbombing9922/status/1008308836766117890;en
;2018-06-17 16:20;0;0;"***Tributes: 2018 FIFA World Cup Special : Go Nigeria!*** # tribute # nigeria # fifa2018 # worldcup # tunes # soccer http://lastdaydeaf.com/2018-fifa-world-cup-special-go-nige ……/pic.twitter.com/V4fbpBKEUt";;;# # # # # #;"1008308488852987904";https://twitter.com/Lastdaydeaf/status/1008308488852987904;en
;2018-06-17 16:18;2;2;"That was a hard match. The fans were loudly chanting. Peru were fighting like warriors. Denmark turned out to be just luckier. One of the brightest matches so far. # football # soccer # FIFA # FIFA18 # FIFA2018 # DFS # FantasyFootball # ICO # blockchain # cryptocurrencypic.twitter.com/gQSL46XjLL";;;# # # # # # # # # #;"1008307917521551360";https://twitter.com/mydfs_net/status/1008307917521551360;en
;2018-06-17 16:17;1;1;"Support your # Bianconeri in # Rusia2018 # WorldCup # samikhedira @ SamiKhedira # douglascosta @ douglascosta # JuveWorldCup # FIFA2018 pic.twitter.com/u9Hr68OsTA";;@ @;# # # # # # #;"1008307696070742016";https://twitter.com/Zannoubia1987/status/1008307696070742016;en
;2018-06-17 16:16;7;20;"2018世足賽特企 03 「你懂不懂啊！」 足球是人類最古老的運動之一，很多國家都有用腳踢球的傳統，例如埃及、希臘和中國等等 一直到1848年，劍橋大學14名三一學院的學生，制定了知名的『劍橋規則』，從此之後足球規則就沒有太大的改變，現代足球從此誕生。 # TaiwanComic # FIFA2018 # 2018世界盃足球賽pic.twitter.com/tXT0BxllEI";;;# # #;"1008307486867116033";https://twitter.com/NISINsambora/status/1008307486867116033;zh-tw
;2018-06-17 16:13;0;0;"# ContestAlert winner of the match is # Bra # FIFAWorldcup # FIFA2018 # BRA # SWI # WorldCup # Contest";;;# # # # # # # #;"1008306591773462528";https://twitter.com/sevenibbusk/status/1008306591773462528;en
;2018-06-17 16:10;0;0;"# contestalert winner of the match is # germany # FIFAWorldcup # FIFA2018 # GER # MEX # WorldCup # contest";;;# # # # # # # #;"1008305807765712896";https://twitter.com/sevenibbusk/status/1008305807765712896;en
;2018-06-17 16:08;3;13;"Алан Дзагоев из-за травмы бедра пропустит ближайший матч сборной России против команды Египта. Пожелаем нашему футболисту скорейшего выздоровления! # FIFA2018 # Ф2018 # Дзагоев # РоссияЕгипетpic.twitter.com/SB3TEQ59VV";;;# # # #;"1008305374611542016";https://twitter.com/Olympic_Russia/status/1008305374611542016;ru
;2018-06-17 16:07;3;3;"Who wins today? Mexico or Germany? Please vote and RT! # FifaWorldCup2018 # FIFA2018 # FIFA18 # Russia2018 # Russia2018WorldCup # Russia # football # WM18 # WM # WorldCup2018 # WorldCup";;;# # # # # # # # # # #;"1008305015876964352";https://twitter.com/MisterUHDdisc/status/1008305015876964352;en
;2018-06-17 16:05;0;2;"We loved the goals performed by Ronaldo in Sochi! Our students, faculty and staff enjoy the FIFA matches at Fisht stadium, a short drive from the RIOU campus. # FIFA2018 # Apply2RIOU # RIOUpic.twitter.com/t3EoKFiBYu";;;# # #;"1008304566553718784";https://twitter.com/riou_sochi/status/1008304566553718784;en
;2018-06-17 16:04;0;0;"BRAZIL # BRA # FIFAWorldCup2018 # FifaWorldCup18 # FIFA2018";;;# # # #;"1008304456503648256";https://twitter.com/Potterhead_Mee/status/1008304456503648256;en
;2018-06-17 16:04;0;0;"T-4 hours till defending champions # Germany take the field # FIFA2018";;;# #;"1008304426619101187";https://twitter.com/ZofeenS/status/1008304426619101187;en
;2018-06-17 16:04;45;483;"New video in this is up now on http://onlyfans.com/bethanylilya check it out! # fifa # FIFAeWorldCup # FIFA18 # FIFA2018 # fifaworldcupengland # FifaWorldCup2018 # FootballFever # FootballWorldCup2018 # FootballSeasonpic.twitter.com/9onfXg9bC7";;;# # # # # # # # #;"1008304378548277248";https://twitter.com/BethanyLilyA/status/1008304378548277248;en
;2018-06-17 16:04;0;3;"यहाँ धेरै बाघ र स्यालका कुरा भए तर रियल बाघ अाज मैदानमा अाउदै छ ।। # JR #10 # Fifa2018";;;# #10 #;"1008304328271122432";https://twitter.com/dari_baaa/status/1008304328271122432;ne
;2018-06-17 16:00;0;0;"# OurShopee # Hisense # 4Ktv # fifa2018 Hisense 4K, HD, LED TV's Celebrate the FIFA World Cup 2018 with us Buy Now >> http://ourshopee.org/OS4997862/ http://ourshopee.org/OS4997862/";;;# # # #;"1008303326969192449";https://twitter.com/ourshopee/status/1008303326969192449;en
;2018-06-17 16:00;5;35;"We remind you that our official Bounty Campaign is on! Apply for various tasks, and receive CHART tokens! Join the campaign on: http://bit.ly/bocbounty # betonchart # blockchain # football # soccer # fifa2018 # fifa # betting # worldcup # fifarussia # worldcup2018pic.twitter.com/aaaPJuajOK";;;# # # # # # # # # #;"1008303271746949122";https://twitter.com/betonchart/status/1008303271746949122;en
;2018-06-17 15:57;0;0;"FIFA2018: सऊदी अरब को 5-0 से रौंदकर, रूस ने किया वर्ल्ड कप का शानदार आगाज https://www.livehindustan.com/sports/story-russia-beat-saudi-arabia-5-0-in-opening-match-of-fifa-world-cup-2018-2014234.html …";;;;"1008302733298843648";https://twitter.com/impkj_ranchi/status/1008302733298843648;hi
;2018-06-17 15:53;0;2;"Costa Rica vs Serbia # fifa2018 # Russia2018 # WorldCupRussia2018pic.twitter.com/xkcONPMb9Q";;;# # #;"1008301697796575232";https://twitter.com/K3vinenvoy/status/1008301697796575232;en
;2018-06-17 15:52;0;0;"Welcome fans of FIFA2018 mango_apartments… https://www.instagram.com/p/BkH4Q5MFmW1/?utm_source=ig_twitter_share&igshid=sieaoluozh0k …";;;;"1008301449275691010";https://twitter.com/danchi91/status/1008301449275691010;en
;2018-06-17 15:50;0;1;"# FIFA Worldcup: फैंस के लिए खुशखबरी, मोहम्मद सलाह खेलेंगे अगला मैच https://sports.punjabkesari.in/sports/news/fans-good-news-mohamed-salah-will-play-next-match-820646 … # MohamedSalah # FIFAWorldCup2018 # FIFA2018 # FIFAWorldCup . @ FIFAWorldCup . @ 22mosalahpic.twitter.com/1ex31qBRzC";;@ @;# # # # #;"1008300723178745858";https://twitter.com/punjabkesari/status/1008300723178745858;en
;2018-06-17 15:48;0;1;"# WorlCupRussia2018 # FifaWorldCup2018 # FIFA2018 # GERMEX # GER # MEX # Serbia # CRCSER # CRCvSER # BRA # BRASWI # SUI # BRASUI # جام_جهانی_روسیه_2018 # جام_جهانیhttps://twitter.com/FIFAWorldCup/status/1008227742872055808 …";;;# # # # # # # # # # # # # # #;"1008300428059176961";https://twitter.com/rosva1993/status/1008300428059176961;en
;2018-06-17 15:48;0;0;"# FifaWorldCup18 # FIFA2018 # SWI GONNA DEFEAT # BRA TODAY";;;# # # #;"1008300355086667776";https://twitter.com/kcds40/status/1008300355086667776;en
;2018-06-17 15:47;0;0;"Wow # FIFA2018 # LOL # EASPORTS # esportsfeedhttps://twitter.com/mrmasktv/status/871045986767994881 …";;;# # # #;"1008300004786794496";https://twitter.com/esports_feed/status/1008300004786794496;en
;2018-06-17 15:46;0;0;"@ TeamMessi hello team messi, my suggestion on # FIFA2018 let Messi be the ball maker. Being a star player he is checked in every corner. Though not up to fans expectation ya all did well. # Argentina_Vs_Iceland";;@;# #;"1008299892899438598";https://twitter.com/L_ezung/status/1008299892899438598;en
;2018-06-17 15:44;9;39;"Super Excited For Today’s Match # Germany vs # mexico # fifa2018 Supporting My Childhood fvt Germany This one is for you Sir Pakistani will cheer up for Germany @ KoblerinPAKpic.twitter.com/U7LoxGYz0w";;@;# # #;"1008299239926091777";https://twitter.com/JameelHassan32/status/1008299239926091777;en
;2018-06-17 15:43;0;0;"The Motherland in all its splendour. # Russia2018 # Moscow # WorldCup # FIFA2018 # WorldCupRussia2018pic.twitter.com/sIQZed81QZ";;;# # # # #;"1008299167624540161";https://twitter.com/lachlanmacq1810/status/1008299167624540161;en
;2018-06-17 15:40;0;0;"# moscow # fifa2018 # worldcup # matryoshka # cookie… https://www.instagram.com/p/BkH23smHHaQ/?utm_source=ig_twitter_share&igshid=mnxuftgi7g5j …";;;# # # # #;"1008298377879146496";https://twitter.com/senochenko/status/1008298377879146496;pl
;2018-06-17 15:40;0;0;"Winner - Germany # contestalert # FIFAWorldcup # FIFA2018 # GER # MEX # Contest # WorldCup";;;# # # # # # #;"1008298288997597184";https://twitter.com/isonikudi/status/1008298288997597184;en
;2018-06-17 15:40;0;0;"Brazil will win # FifaWorldCup2018 # FIFAWC2018 # FIFA2018 # BRA # SWI # WorldCup # ContestAlert Join @ BansalKunjkapil @ gautamnag8 @ BirjuDamani";;@ @ @;# # # # # # #;"1008298267367616512";https://twitter.com/groovymaish/status/1008298267367616512;en
;2018-06-17 15:40;0;0;"Winner - Germany # contestalert # FIFAWorldcup # FIFA2018 # GER # MEX # Contest # WorldCup";;;# # # # # # #;"1008298265803141120";https://twitter.com/isonikudi/status/1008298265803141120;en
;2018-06-17 15:40;0;0;"Winner - Germany # contestalert # FIFAWorldcup # FIFA2018 # GER # MEX # Contest # WorldCup";;;# # # # # # #;"1008298243573403649";https://twitter.com/isonikudi/status/1008298243573403649;en
;2018-06-17 15:40;0;0;"Brazil will win # FifaWorldCup2018 # FIFAWC2018 # FIFA2018 # BRA # SWI # WorldCup # ContestAlert Join @ Venki_PM @ BansalKunjkapil @ preetiyogesh851";;@ @ @;# # # # # # #;"1008298215014363136";https://twitter.com/groovymaish/status/1008298215014363136;en
;2018-06-17 15:39;0;0;"Brazil will win # FifaWorldCup2018 # FIFAWC2018 # FIFA2018 # BRA # SWI # WorldCup # ContestAlert. .";;;# # # # # # #;"1008298158282158080";https://twitter.com/groovymaish/status/1008298158282158080;en
;2018-06-17 15:39;0;0;"Brazil will win # FifaWorldCup2018 # FIFAWC2018 # FIFA2018 # BRA # SWI # WorldCup # ContestAlert..";;;# # # # # # #;"1008298138816434176";https://twitter.com/groovymaish/status/1008298138816434176;en
;2018-06-17 15:39;0;0;"Brazil will win # FifaWorldCup2018 # FIFAWC2018 # FIFA2018 # BRA # SWI # WorldCup # ContestAlert.";;;# # # # # # #;"1008298124962664448";https://twitter.com/groovymaish/status/1008298124962664448;en
;2018-06-17 15:39;0;0;"Brazil will win # FifaWorldCup2018 # FIFAWC2018 # FIFA2018 # BRA # SWI # WorldCup # ContestAlert";;;# # # # # # #;"1008298110785814529";https://twitter.com/groovymaish/status/1008298110785814529;en
;2018-06-17 15:39;0;0;"It is indeed a global village here at # fifafanfest. # fifa2018 # stillgrowing # stilllearning — at Стадион Лужники - Luzhniki Stadium https://www.facebook.com/100000100591513/posts/2114935778519755/ …";;;# # # #;"1008298086341513223";https://twitter.com/mjabrar/status/1008298086341513223;en
;2018-06-17 15:37;2;4;"# Brazil star # Neymar will make his World Cup bow on Sunday as the five-time champions kick off quest for redemption "HOJE TEM BRASIL" # WorldCup # FIFA2018 @ neymarjr # BRASUIpic.twitter.com/Ec7llzr8h1";;@;# # # # #;"1008297659550007297";https://twitter.com/Saifkhan_pk/status/1008297659550007297;en
